,B cells,CD4 T cells,CD8 T cells,DC1,DC2,Epithelial cells,Mast cells,Migratory DC,MoAM,Monocytes,Perivascular macrophages,Plasma cells,Proliferating T cells,Proliferating macrophages,SARS-CoV-2,TRAM,Tregs,gdT cells and NK cells,pDC
TRAV2,-0.340870063500332,1.646083416883935,0.1301058392941352,-0.448879705312694,-0.4005367280254522,-0.448879705312694,-0.448879705312694,-0.4020271094199136,-0.444674999823355,-0.3792779049011022,-0.4427811909420616,-0.3523909954641412,0.9260925733603462,-0.4415744071068251,-0.448879705312694,-0.4439057335090893,3.573694300430541,-0.4169747974362608,-0.4154433785896476
TRAV34,-0.4274872012705114,1.3507638114501102,0.4355516022324501,-0.4274872012705114,-0.4274872012705114,-0.4274872012705114,-0.4274872012705114,-0.4274872012705114,-0.4248234953596392,-0.4274872012705114,-0.4274872012705114,-0.4274872012705114,0.7762568030417926,-0.4211263814855147,-0.4274872012705114,-0.4215607916268978,3.7084288301318926,-0.3980845341650381,-0.3305338315140416
TRAV27,-0.3944073093589446,1.472491941041706,1.4778217985176163,-0.4499793000938368,-0.4675153087983101,-0.5085049089184317,-0.5085049089184317,-0.5085049089184317,-0.4980222104559688,-0.4391028569744958,-0.4884802228850867,-0.5085049089184317,1.195631431366993,-0.5010826969573218,-0.5085049089184317,-0.5038568720496203,3.1127717958580536,-0.4652407357001942,-0.5085049089184317
TRAV41,-0.442422015506505,1.3736823588676388,0.8806335837529643,-0.513039831904622,-0.513039831904622,-0.513039831904622,-0.513039831904622,-0.2401338267264032,-0.5029068793119668,-0.4229639537076943,-0.4596117363767748,-0.513039831904622,1.5972442342619655,-0.4930243288088881,-0.513039831904622,-0.5080705975716028,3.2211994104089707,-0.4123474259493516,-0.513039831904622
TRBV25-1,-0.523021520806465,1.2742570664148465,1.0714290068371253,-0.4680075733021482,-0.1753944819295113,-0.523021520806465,-0.523021520806465,-0.523021520806465,-0.5056208932153541,-0.4829381329827475,-0.4993208046345722,-0.523021520806465,1.328517804491382,-0.4949954772925168,-0.523021520806465,-0.5179948864190788,3.322771456844249,-0.4681597212102382,-0.2464142387626448
TRAV39,-0.4741037062661576,1.2011333295507505,1.1963554649080053,-0.509364974224,-0.4908263392111028,-0.3837458906084775,-0.509364974224,-0.4312099813978059,-0.4982032644924993,-0.4897498188187347,-0.4815231459349318,-0.509364974224,1.4105528519187522,-0.4906840357863136,-0.509364974224,-0.4991683112260969,3.2796514516101074,-0.4544962625628014,-0.3565224447866939
PBX4,-0.1257403519420439,1.910149878180484,1.0220293599815562,-0.596997203585079,-0.6295903830043712,-0.4196786291521681,-0.6915870214988274,-0.3755567131875855,-0.6368351266027104,-0.6287117563459924,-0.636787949657214,-0.4499372834662941,1.506304948286305,-0.6227534295531169,-0.0507478456261936,-0.6686477955023321,2.814487526479675,-0.2057722917934773,-0.5136279320106146
TRBV20-1,-0.5097654129045166,1.845526142370005,1.278753730219684,-0.5922068130867181,-0.5548589906948342,-0.5940446519000313,-0.5400739560571967,-0.5155849677323646,-0.578652145222892,-0.5227320626116397,-0.5527650749807258,-0.5940446519000313,1.419156308981354,-0.5672500254730027,0.2634306902469588,-0.585092552704501,2.77833749763928,-0.5140247174789291,-0.3641083467098979
TRAV8-3,-0.5679899651508575,1.7455792000576875,1.115174112413294,-0.5006891784766854,-0.5308174750288858,-0.5679899651508575,-0.5679899651508575,-0.4745012858040134,-0.5558246992553165,-0.540656258353924,-0.5496602370278794,-0.5679899651508575,1.3185699969562636,-0.5560308114703577,0.257028854491066,-0.5578494140784723,2.989731089318973,-0.4437450664145492,-0.4443489667237723
TRAV36DV7,-0.4952465679647373,1.8375831510572675,1.6846493117217396,-0.5309988796378301,-0.5700732968252092,-0.4472882147042039,-0.5913468894118419,-0.5438268355471687,-0.5746296570599323,-0.5491705756295794,-0.5796928423663374,-0.4322357002141824,0.9663859026479402,-0.3456591044547136,-0.5913468894118419,-0.5611443401185415,2.842364192410129,-0.2869845653832617,-0.2313381991076951
TRAV26-2,-0.5160314046366946,2.2205591885202995,1.582946378933245,-0.4665581645274523,-0.5066911881190436,-0.5160314046366946,-0.5160314046366946,-0.5160314046366946,-0.50755072653203,-0.4818045701082352,-0.5111634917494597,-0.5160314046366946,0.7470143700274544,-0.5132291360945072,-0.5160314046366946,-0.5093698873390485,2.7247362560724606,-0.3089219930941156,-0.3737786081694003
TRBV6-7,-0.4914598814410751,1.96019711956028,1.5840154157828945,-0.4914598814410751,-0.4914598814410751,-0.4914598814410751,-0.4914598814410751,-0.4914598814410751,-0.4914598814410751,-0.4914598814410751,-0.4914598814410751,-0.4914598814410751,0.9732986374236025,-0.4914598814410751,-0.4914598814410751,-0.4810706816955249,2.8439978491038,-0.4914598814410751,-0.4914598814410751
TRAV8-2,-0.4680126399876985,1.97034663692366,1.2832875631209233,-0.4938854403826875,-0.472629644080371,-0.5163625385020153,-0.3937906296655353,-0.5030073559848126,-0.5058099648073953,-0.4855435923935626,-0.4983380829711885,-0.5163625385020153,1.1018049675645705,-0.5136656778573268,-0.5163625385020153,-0.5084540264403694,2.9460633823408777,-0.3929153413710232,-0.5163625385020153
TRAV20,-0.3987778451102419,2.358323820112684,1.207335750742078,-0.578867000573201,-0.5420472815021956,-0.578867000573201,-0.578867000573201,-0.5149149165293254,-0.5669157666436719,-0.5142556943767023,-0.5473894220592251,-0.3966822900788534,1.1274486262936636,-0.5416430249755687,-0.578867000573201,-0.5699919333312169,2.627696395193992,-0.2139532945658884,-0.1987651208767254
TRBV5-1,-0.3756022408358835,2.3035809796111857,0.9509534270208946,-0.4624412763363358,-0.4708319367478987,-0.5015295661765864,-0.5015295661765864,-0.4446765800922773,-0.4881059035204124,-0.4771922380775418,-0.4752329909373254,-0.5015295661765864,0.6821816078768984,-0.4710810628467943,-0.5015295661765864,-0.49494512855775,3.012843595959233,-0.4093951481961542,-0.373936839613492
TRAV21,-0.460952787244086,2.045054634222498,1.0721556832687569,-0.5082016897184409,-0.5085903015605956,-0.5174819300868873,-0.5174819300868873,-0.462129867974784,-0.5126162919987699,-0.4794594908993028,-0.4890561396823801,-0.5174819300868873,0.9063722608091416,-0.474424800843051,-0.5174819300868873,-0.5112690330593718,3.059189952803211,-0.113412048682768,-0.4927323590925086
TRBV7-9,-0.4823052792500162,1.6446455096997914,1.3621371274948195,-0.5360906719118197,-0.5112895929386516,-0.5360906719118197,-0.5360906719118197,-0.5044251137825099,-0.519701089519366,-0.5223727339026647,-0.520575025684625,-0.5360906719118197,2.048626085531544,-0.5103148086061122,-0.5360906719118197,-0.5265570163843383,2.526212821530146,-0.425312907365508,-0.3783146172634116
TRAV1-1,-0.5337709328410163,1.779096799312755,1.5963321446434944,-0.5708627517161645,-0.5337175402722958,-0.5708627517161645,-0.2005922819967917,-0.4016180760419689,-0.5674158826019481,-0.5708627517161645,-0.5318302438525333,-0.5708627517161645,1.9076244655132089,-0.5560315772702564,-0.5708627517161645,-0.567745917235192,2.366654807954549,-0.419622432480381,-0.4830495742508008
TRBV5-4,-0.4868228207014975,2.184303000596193,1.3556645367939426,-0.533799272851915,-0.5254862368294733,-0.533799272851915,-0.533799272851915,-0.4926186973802305,-0.5193380710915916,-0.4517200679442157,-0.5222970905169029,-0.533799272851915,1.668682365045241,-0.499021952670707,-0.533799272851915,-0.5232787428176087,2.393378715389183,-0.3786493007608436,-0.533799272851915
TRAV4,-0.3759251079369106,1.7283558816457216,1.141248459715944,-0.5163277852808184,-0.5011794669447569,-0.5163277852808184,-0.5163277852808184,-0.4939270882672845,-0.5072998578279294,-0.5045136970265185,-0.5013603560740885,-0.44253983230131,1.6090886794107877,-0.5107341183197178,-0.5163277852808184,-0.5106545135295291,2.9088596615996307,-0.4577797177399474,-0.5163277852808184
TRBV6-1,-0.473349251782802,1.8936550418617943,1.4925518399313926,-0.5227601800738528,-0.5099672568424678,-0.4106836644395453,-0.5621440315618329,-0.5059746039728065,-0.5446515046439024,-0.5294008054716124,-0.5483988401129563,-0.3233760912289299,1.5534559437184612,-0.5252212914770596,-0.5621440315618329,-0.5564029177546975,2.6265705017081333,-0.5147978505704611,-0.4769610057250213
TRAV8-6,-0.4805693225752511,1.8125470502260776,1.5251888251711825,-0.4564425346243504,-0.5262085251306486,-0.5356267562885746,-0.5356267562885746,-0.4609402995288176,-0.5282603990243717,-0.5223874147613979,-0.5100808698466996,-0.5356267562885746,1.3769438216426897,-0.5323062380961084,-0.5356267562885746,-0.5300199606944628,2.7775875761675275,-0.4389078127791396,-0.3636368709919301
TRAV3,-0.4097136235443983,1.952465047958012,1.3362084498455693,-0.4012187708064472,-0.5132609769376402,-0.536095230449347,-0.536095230449347,-0.4707943935597096,-0.5207433826192468,-0.4715038080005431,-0.5242714468156816,-0.536095230449347,1.3859680311783131,-0.522453052473595,-0.536095230449347,-0.5289824953137667,2.783017570262635,-0.4675688506632603,-0.4827673767128527
TRAV35,-0.4555199165279814,1.873004815120542,1.3560848416427065,-0.470190279376839,-0.492054391126611,-0.5225681742081076,-0.5225681742081076,-0.5225681742081076,-0.5161556312589407,-0.5225681742081076,-0.5174719264214088,-0.5225681742081076,1.485065539992911,-0.5145217737019906,-0.5225681742081076,-0.5145340005537681,2.7714642840595505,-0.5225681742081076,-0.3471943423914161
LINC02694,-0.4697837215922725,1.8854649701223367,0.905832408028097,-0.5340336259627273,-0.5323611050574873,-0.5506572000649327,-0.5506572000649327,-0.4688582127459192,-0.5337450218558976,-0.5145883275361433,-0.5276326033499565,-0.150723153100513,1.829968029468652,-0.5134384486119778,-0.5506572000649327,-0.542345993987541,2.742348492739376,-0.4412170197071761,-0.482915066656052
TRBV5-5,-0.5049214996037724,2.339900242358487,0.7598573211968255,-0.5049214996037724,-0.5009066445631563,-0.5049214996037724,-0.5049214996037724,-0.5049214996037724,-0.4999891301239123,-0.5049214996037724,-0.428691026370014,-0.5049214996037724,1.6180085034218457,-0.4956885298919936,-0.5049214996037724,-0.4996282817931972,2.5955015093997207,-0.3440704672006544,-0.5049214996037724
TRBV29-1,-0.5146877899481858,1.932768481682115,0.9823053817547556,-0.4606604160285223,-0.4562831490679221,-0.5146877899481858,-0.5146877899481858,-0.5146877899481858,-0.5092168048251786,-0.3536558357089848,-0.4724504219152984,-0.5146877899481858,1.3666436081349331,-0.4941246698085949,-0.5146877899481858,-0.5100352280624304,2.980410065196296,-0.4028864817138673,-0.5146877899481858
TRBV5-6,-0.5007191946020297,2.1060972176249746,1.0460243630902977,-0.4940842986723876,-0.4606091212204652,-0.5208096432622884,-0.5208096432622884,-0.5208096432622884,-0.5017079006944042,-0.4455191088723396,-0.4831849213101989,-0.5208096432622884,1.4874597640816378,-0.4929107208903224,-0.5208096432622884,-0.5099186998145943,2.755209215541937,-0.3812787346883744,-0.5208096432622884
TRAV6,-0.4925488746809652,2.1510507795469893,0.8463935564002328,-0.4635837266488747,-0.46645287883308,-0.4925488746809652,-0.4925488746809652,-0.4925488746809652,-0.4816789907029681,-0.4925488746809652,-0.4728466482151853,-0.4925488746809652,1.3783330071302953,-0.4697055127708827,-0.4925488746809652,-0.4854289521713611,2.8726724669949406,-0.4683621032823835,-0.4925488746809652
POU3F1,-0.372463704904912,2.0606767417410983,1.1531119860649934,-0.5943302847615428,-0.5940591418154986,-0.347119093091446,-0.6762266534881489,-0.3797446041242628,-0.6102899743150499,-0.6178669036340058,-0.5612710114968773,0.1503094241296025,1.825876875253084,-0.6527504974586267,-0.6762266534881489,-0.6584439413531198,2.3881064275774992,-0.2440744847411915,-0.5932145060934447
SPOCK2,-0.248276254797746,1.9873194254318032,1.0192467606240114,-0.5815356108536661,-0.5835608661857011,-0.5603687000429455,-0.5979611600986302,-0.5406844400165497,-0.5991258333712426,-0.575039169742268,-0.5875594919849129,-0.5690812319185988,1.555143120800898,-0.5970353036779376,-0.4365525007895941,-0.6086705034979104,2.689528195842239,0.3445609600534346,-0.5103473957746836
TRAV23DV6,-0.4453968050157961,2.1741286354170457,0.6611796129525052,-0.4619629665886899,-0.5704867290364831,-0.5704867290364831,-0.5704867290364831,-0.3813432661216248,-0.5494004094882136,-0.5367586170430542,-0.5474711834524876,-0.5704867290364831,1.8273624619213025,-0.5383560341636809,-0.5704867290364831,-0.5612767735760005,2.573877761876071,0.0712245942378582,-0.4333733657728206
AC008555.4,0.1711843542197647,1.7543781083383416,1.3566803781915109,-0.6600326138726724,-0.700735276608093,-0.2333333567443419,-0.3939262120724505,-0.7348751035692492,-0.720004527820602,-0.7062181522407565,-0.7169163203164568,-0.0728620812469433,0.8371517374042848,-0.7067458100939352,-0.7348751035692492,-0.7264008713974693,2.7750751699984595,0.7573358554090092,-0.5448801740091513
LEF1,-0.5337359853363131,2.480174679516214,0.3949480339871911,-0.5584046087091368,-0.5646551311255379,-0.2542093104997892,-0.6182424105745341,-0.6057164198700292,-0.6060517955803291,-0.5556774123555691,-0.6056172049049239,0.0884324424131426,0.999040008349492,-0.5901809991583951,-0.6182424105745341,-0.6126687721385579,2.703344101255674,0.5282892505652822,-0.4708260552593465
FBXL16,-0.3444664151689079,2.4901677762063485,0.7310693201467858,-0.5347527852553801,-0.5236906683097664,-0.5166514910318432,-0.4861251316720435,-0.4256706532412292,-0.5498210205907651,-0.5071662676980488,-0.579541269143937,0.313770508049437,0.5340761373458658,-0.5900462484440595,-0.6129903603791385,-0.5957069385855477,2.867163576140704,-0.1127585473322711,-0.556859521036204
ABCD2,0.0729685042523755,1.8106404220326275,2.460093146106876,-0.5249700605920536,-0.7341793449950659,0.1556087087396414,-0.9133228594278252,0.5910486224004032,-0.8987491236653605,-0.8359104247855645,-0.8852011817540415,0.0008869008388029,1.544053809231398,-0.8634953304974987,-0.9133228594278252,-0.9006398185132375,0.0512482507813577,0.0259723187916161,0.7572703204833734
PLXDC1,-0.4731642534191244,0.8819426151830448,3.256192419640381,-0.5171629377887784,-0.4918655444790591,-0.2574399428865887,-0.5846426764637563,-0.2211582200239504,-0.5537924891605026,-0.5298666340399972,-0.5380820411015662,-0.5846426764637563,0.5079283419242804,-0.5508275074670841,-0.5846426764637563,-0.5767585819513527,-0.5328214884939904,0.4944328925740607,1.856371400881497
CALY,-0.4903208366758022,1.9129079284035544,3.348671501458972,-0.4903208366758022,-0.4647162820618125,-0.4903208366758022,-0.4903208366758022,-0.4903208366758022,-0.4796593449568085,-0.4000948532948608,-0.4903208366758022,-0.4903208366758022,-0.4903208366758022,-0.4903208366758022,-0.4903208366758022,-0.4671778657307722,0.7162233577014516,0.6073487598147467,0.1297051654235517
TRAV24,-0.5287429151184426,1.4769501387605513,3.305891076117045,-0.5070469475665988,-0.5239364898961077,-0.5714447713130363,-0.4101419750371249,-0.5714447713130363,-0.5593174905484048,-0.4381021841108937,-0.5389944827232457,0.2508728660027048,1.4295510050853792,-0.5274499595674556,-0.5714447713130363,-0.5611424296407264,0.4823168284426504,-0.3358881013546037,-0.300484624905617
TRBV19,-0.4858655757066734,1.1778659079012392,3.393206015633785,-0.4693840407435792,-0.4900259469389085,-0.5171862910883926,-0.5171862910883926,-0.4904957913356363,-0.5058078434663338,-0.509447035238652,-0.5053195493616388,-0.5171862910883926,0.931532826671473,-0.5028843667879549,0.014365703918881,-0.5101674915711703,1.3575843323868075,-0.4221996893758049,-0.4313985827206568
TRBV21-1,-0.3286224883217705,1.4594895076497176,3.49278153262267,-0.4590298826459955,-0.4815932054353254,-0.4903218711182803,-0.4903218711182803,-0.4903218711182803,-0.4774583556410836,-0.4577931292871142,-0.4751408468778756,-0.4903218711182803,0.870906561983531,-0.4699250914919505,-0.4903218711182803,-0.4747287672640656,0.9121067739843676,-0.342914219449363,-0.31646903423434
TRBV6-4,-0.449779828249725,1.155215861900933,3.6617140284598624,-0.449779828249725,-0.4131368726008491,-0.449779828249725,-0.449779828249725,-0.449779828249725,-0.4074096276081649,-0.3393803985221405,-0.449779828249725,-0.449779828249725,0.952391867997651,-0.4006880857338321,-0.449779828249725,-0.435573134231915,0.7246646428357056,-0.449779828249725,-0.449779828249725
TRAV12-3,-0.4391448124406817,1.137933720156455,3.514017212254623,-0.4592834374657605,-0.450062983767535,-0.479947849650579,-0.4413658267045657,-0.4342859886530063,-0.4651473872155031,-0.4334603957029879,-0.4719856868356563,-0.4322531204018505,1.1002833686165567,-0.4508398182205714,-0.479947849650579,-0.471524222056122,1.034792015345321,-0.4492973119574066,-0.4284796256501501
AL445471.1,-0.4624782596436029,-0.1556658096021849,3.4896028700401014,-0.4624782596436029,-0.1272048234882569,-0.4624782596436029,-0.4624782596436029,-0.4624782596436029,-0.4624782596436029,-0.4624782596436029,-0.4624782596436029,-0.4624782596436029,1.897809567345007,-0.4624782596436029,-0.4624782596436029,-0.4516658319257885,0.5107223563295027,0.3861407870248542,-0.4624782596436029
LINC02446,-0.3798859080330599,-0.2934214727573262,3.8131335906063137,-0.3543099885730186,-0.3821678682011026,-0.3993143796781067,-0.3993143796781067,-0.3558556826250822,-0.3899497250022907,-0.380838575132176,-0.3908032003677856,-0.3902429852916364,1.3230517980177892,-0.3751880779291227,-0.3027933298463495,-0.3906053486460362,-0.3786394683316647,0.7333221476417171,-0.3061771461729545
CD8A,-0.3760942618843781,-0.2522592687486361,3.673995724895157,-0.219529022015006,-0.3867419891601661,-0.3823302852564368,-0.4076758786036575,-0.3553381738665164,-0.3990522107292815,-0.38367563016257,-0.3942702958265796,-0.3953279519450368,1.865011893622144,-0.3869060402856157,-0.2223717864857965,-0.3977647479566794,-0.3493959165783541,0.0549584384226272,-0.2852325974352178
CD8B,-0.3283463437751598,-0.2101245106547966,3.867701675247505,-0.3184258319592936,-0.3406443214937739,-0.3319440028335676,-0.3630532605772726,-0.32799090313499,-0.354914241092949,-0.3370414851130064,-0.3538951679325081,-0.347898597317883,1.5110093153934507,-0.342653274396963,-0.3630532605772726,-0.3546016378609075,-0.3010950201683008,-0.146320064421339,-0.256709067330972
ZNF683,-0.4255219755974838,-0.0440156470650034,3.2569727568677265,-0.4025323480836336,-0.4488976034172321,-0.431055471171987,-0.4687941763601285,-0.4219581415528854,-0.4598802767754529,-0.4458353865087935,-0.4544036687039827,-0.463142626761496,1.7660721205173873,-0.446151504321043,-0.4034519930066375,-0.4590282258795339,-0.4494139459378398,1.5533965332475954,-0.3523584194895762
GZMH,-0.454672834434104,0.2559693920670102,3.036105585336337,-0.4683016680814575,-0.4883088412863564,-0.4462116681160221,-0.5141672074988347,-0.4292020914665163,-0.5061574918216469,-0.4811265273326806,-0.4996491376925371,-0.4921395257057905,1.960296293863144,-0.500446555757114,-0.3602571868367326,-0.5029021571799037,-0.4599204522371784,1.6307139299206117,-0.2796218557402266
AC034238.1,-0.3720779340704591,1.1907676601643389,3.539056550066792,-0.442715381638754,-0.4931509927824894,-0.5081012562742709,-0.5081012562742709,-0.5081012562742709,-0.4978859255033627,-0.4674986006274949,-0.5081012562742709,-0.5081012562742709,0.9134439777530547,-0.4291064538243232,-0.5081012562742709,-0.4968326115605647,-0.030355704249804,1.0232442985226164,-0.3882813446039232
GZMK,-0.4859753238012096,0.7355342981698464,3.368658511649512,-0.4919451989258501,-0.4762044129491836,-0.5016352539116098,-0.4904676999194893,-0.4147882475443094,-0.4991905751927888,-0.4579836031348679,-0.4919136196101505,-0.4444846169347858,0.8685231507022565,-0.4976715411479717,-0.33129710607042,-0.500571015443448,-0.2629877666799633,1.797933101425122,-0.4235330806806881
TRGV2,-0.4092835703068379,0.1319675000586712,3.6589564943802833,-0.1536221373292378,-0.425711966030521,-0.4735076133443189,-0.3987711217109885,-0.4253039548941073,-0.4472442095108774,-0.4222924818778144,-0.4371872168457059,-0.4735076133443189,0.8236227965186214,-0.440854683586281,-0.4735076133443189,-0.4565843447498539,-0.388460925710071,1.5206774150982356,-0.309384753470559
CD248,0.2197271604692267,-0.014909066387259,2.787361570607016,-0.6017442049147087,-0.6017442049147087,0.9111276303570104,-0.6017442049147087,-0.6017442049147087,-0.5763800270881234,-0.1184598314695291,-0.1563109901126637,-0.6017442049147087,2.586550510016397,-0.6017442049147087,-0.6017442049147087,-0.5727080119211999,-0.2573803450991879,0.0053350399459814,-0.6017442049147087
FRMPD3,0.7716829446540661,0.2988398550070829,2.5424312286270507,-0.5179667581180813,-0.5179667581180813,-0.5179667581180813,-0.5179667581180813,-0.5179667581180813,-0.4973844419083928,-0.5179667581180813,-0.5179667581180813,-0.5179667581180813,2.7047778801998903,-0.5179667581180813,-0.5179667581180813,-0.5060924080259467,-0.5179667581180813,0.9013460388632248,-0.5179667581180813
AC103702.2,-0.3954922943236563,0.4114812430316662,2.962772224227714,-0.5071531487919128,-0.5081714221160171,-0.5291766441960097,-0.5291766441960097,-0.475874492672882,-0.5186728707223301,-0.5131098884452786,-0.5096295145092234,-0.0605206800944149,2.5520318032957525,-0.5187076766296398,-0.5291766441960097,-0.5206689164673021,-0.0057545682624009,0.5700002968676069,-0.3750001617996528
ITGA1,-0.5118039287449418,0.2981359536817367,2.53009369512938,-0.176204892117966,-0.4840662197102815,-0.549980681544481,-0.549980681544481,-0.4808065045152458,-0.4967816458206777,-0.4706250292174977,-0.5196511604096475,-0.5195360258280195,2.881622701492754,-0.3747367959427137,-0.1953419721495777,-0.4837077461023221,-0.5108887046776006,1.0042985716737924,-0.3900389336522084
SCUBE1,-0.4940317960367058,0.7917106085805359,2.6032142748589715,-0.5411242443869749,-0.5017602817059471,-0.5411242443869749,0.0733746054579644,-0.3545976515019181,-0.4920941966555923,-0.4716161339067226,-0.5299561613030245,-0.5411242443869749,2.772155974965536,-0.4850757373793827,-0.5411242443869749,-0.5244339668085469,-0.5411242443869749,0.6663339033184413,-0.3476022199487331
CD69,0.5437239661666534,1.3874965912790371,1.6031606918703534,-0.5528047238742406,0.0355656425030739,-1.0877292269383187,0.5274671311790997,-0.9580015379389188,-0.7846871067532737,0.239852082226723,-0.7538620648779681,-1.009643263904966,1.3544730531655476,-0.8916897778286975,-0.4939191713679114,-0.7760284283802743,0.1433257476059864,2.266422729149176,-0.79312233328108
SLC4A10,-0.4445819813547341,1.3767418135154534,1.9121189439898585,-0.4070912193470004,-0.5177240638609912,-0.523578829399524,-0.523578829399524,-0.523578829399524,-0.4855800759005601,-0.506616930337473,-0.523578829399524,-0.523578829399524,2.638220425006959,-0.4986114401579273,-0.523578829399524,-0.5099757615219768,-0.523578829399524,1.6317309251645848,-0.523578829399524
F2R,-0.604840575276952,1.1995777273623116,1.7086350606025758,-0.6521895266591822,-0.6603481659491524,-0.5493201932618096,-0.3595525703844694,-0.6525641369797303,-0.6741881427944627,-0.6405084449023856,-0.6555720349636026,0.5496217879286355,2.4798198222811942,-0.6729223416172011,-0.1483698923866679,-0.6833534353477586,-0.3465897373889903,1.8689682465033493,-0.5063034467657022
OXNAD1,-0.6082857460455106,2.318855485631151,1.9958946253387928,-0.6654350753082915,-0.6452427662244182,-0.6247719516626156,-0.285559275278082,-0.5829511054833467,-0.6334124355047112,-0.6705404942327919,-0.6487622043084117,-0.6181318193334279,1.9248663575582383,-0.5929458543351415,-0.0770366247694974,-0.618110468717751,0.7929311105589182,0.7684433950574001,-0.529805152940503
CD96,-0.2970921232499668,1.8073198414716605,1.975334446510401,-0.6349360821565447,-0.6573771809514226,-0.6781202382812322,-0.6549411152751133,-0.6219642296426973,-0.666759112210609,-0.6382725238128242,-0.6643952442285531,-0.6435316288203601,1.937625415939472,-0.660943155114664,0.2437524461422088,-0.6744257496032222,0.5278965461563057,1.6049374326043775,-0.6041077454772152
TNFSF14,-0.5661456252698179,2.130871554864564,2.2687290184017006,-0.640866626580387,-0.2212515657806175,-0.5131183158556297,-0.2924695174840926,-0.6867193382751314,-0.3943770599615951,-0.3460686154026984,-0.6512039599515161,-0.7018757801141169,1.3440316252808564,-0.6696050187806496,-0.7117238691344043,-0.6388157962785722,0.2031777708188064,1.709413604071472,-0.6219824845681695
GZMM,-0.5223449843276403,1.5673848707728235,2.717892000837069,-0.557121769852262,-0.5819777297008089,-0.5814011057436315,-0.6043975811347019,-0.5404749386105231,-0.6007582619071548,-0.5622856492455018,-0.5914720981892494,-0.565314216763111,1.253081796211693,-0.5963127447240286,-0.5159199040642954,-0.6040498448949544,0.8286024895157411,1.5508309299208338,-0.4939612581002989
CLSTN3,-0.341435872592746,1.7710870475711369,1.8265203645327064,-0.6663432974317651,-0.5798749589818433,-0.3262431606024081,-0.3981353026647521,-0.6386886760139471,-0.6964536898672051,-0.5668833654607597,-0.6961470284205797,-0.3925168471931394,2.0853113437243307,-0.6915759345105191,-0.7940835879194316,-0.7353860184326043,0.5033565240831183,1.756470959297189,-0.4189784991167809
PLEKHF1,-0.4170261933633573,1.7192725328557112,2.1968673869686053,-0.6198105716523342,-0.6210894710859409,-0.5387416475936535,-0.5448736590293488,-0.5766023109497994,-0.6427303074495674,-0.6255522160619907,-0.6019265657730047,-0.4581243773348602,1.852425715786296,-0.6454553710858241,-0.682623224185349,-0.6517603187154585,0.9382864768612752,1.4435734538542797,-0.5241093320456774
PARP8,-0.2376025735432453,1.3998554378796764,2.4124781643246136,-0.7871299369833713,-0.5586501711419666,-0.036494626429946,-0.9842947075288372,-0.775245996346571,-0.5553701586989401,-0.5257209283672575,-0.468481755685361,-0.8884514222731005,1.1662480026212758,-0.531075867524333,0.1487002610214259,-0.5984744577165608,0.0834036406945322,2.196804121021954,-0.4604970253239863
SCML4,0.3973295401061782,1.589583571609177,2.7708372323564308,-0.5440312383442877,-0.5921723464515,-0.5188101602188865,-0.6215436435933748,-0.5492990653941711,-0.6034763355628862,-0.5360438107060957,-0.601990654596135,-0.5806367949964357,1.5153177114411565,-0.5987795027487511,-0.6215436435933748,-0.6088630550325083,-0.2975231593011315,1.4176066501307032,-0.4159612951041078
TRGV10,-0.524620048624922,1.5739840120034476,2.6791514904234197,-0.5394256843710266,-0.5450629944971027,-0.5739352576705519,-0.5739352576705519,-0.5379892453644278,-0.5567415989073035,-0.5448407463090323,-0.5612071629773151,-0.5739352576705519,1.954812590958221,-0.5527478228172867,0.1895489924779832,-0.5637388694117415,-0.4604558947318757,1.173061439899418,-0.4619226847388005
LINC01871,-0.506543288474767,1.797946530307871,2.7926984600017555,-0.5026873831186115,-0.5032125081309696,-0.5342601396300084,-0.5342601396300084,-0.5057565466476709,-0.521167459387152,-0.4747620085308888,-0.5234441893426515,-0.523755950757435,1.3519595730229403,-0.5170805773128957,-0.3171068351001085,-0.525724571227963,-0.4912913330003507,1.5392901643695114,-0.5008417974105982
GZMA,-0.5051566198964501,1.4939272908424674,2.624447138457935,-0.5205443211580251,-0.5365202850698032,-0.5285570854194772,-0.5263751908363825,-0.5108536295945796,-0.5606322852274799,-0.5350136488002398,-0.5545278988386269,-0.5458475205834167,1.706149951636465,-0.5524275353760707,-0.2267394438632269,-0.5611881230288561,-0.422014290641351,1.745906696194923,-0.4840331987978053
CCL5,-0.4005685740854475,1.0745148248505958,2.910667274968835,-0.4827707768748459,-0.5162327230706458,-0.5260240467451053,-0.5263096569653275,-0.4877384076544003,-0.5432390645336663,-0.4971616403869808,-0.5138559336927621,-0.5412286899597272,1.6226961857606366,-0.5353606544589381,-0.3788189640413089,-0.5474659454931137,-0.4201670250206062,1.755946248704928,-0.4468824313021203
MMP25-AS1,-0.5522303106411359,0.8607814768990851,1.1451144429099047,-0.4603995577375837,-0.5560763814352145,-0.6449548554433179,-0.32040241497825,0.4395697299456075,-0.6867673866632605,-0.4396484597251558,-0.572062593401305,-0.182225073324825,1.2897335877443992,-0.7688573275170008,-0.8700214077847188,-0.7682117685302804,0.3886099916243015,3.21878114092204,-0.5207328328632903
